Size C S Time
7800 168574 53907 0.04805245899999733
7900 178712 56554 0.050286912000004236
7900 173810 57436 0.05010730600000102
7900 179121 60185 0.05162516500000436
7900 184328 58770 0.05202359799999812
7900 189754 62202 0.0531939740000027
7900 188689 62932 0.05320863499999717
7900 178211 59081 0.05059920800000128
7900 181105 57664 0.05099067599999785
7900 186997 60978 0.053133126999995284
7900 173181 58655 0.050411171000000365
8000 191740 64036 0.05417851100000348
8000 179604 59407 0.05088474599999415
8000 186599 58276 0.052840623999998115
8000 191723 59318 0.05397031300000066
8000 176464 58906 0.049969484999998315
8000 187565 61155 0.053479510999999036
8000 177749 58525 0.05098334599999532
8000 183892 58855 0.05241800000000296
8000 180541 59333 0.051434561999997186
8000 184580 60216 0.05216068500000404
8100 200254 61429 0.05556551299999768
8100 185072 61455 0.05223509400000381
8100 192410 63536 0.055054183999999395
8100 204303 65576 0.057883536999995044
8100 189320 60511 0.05431779699999595
8100 180472 59054 0.0513949750000009
8100 194795 62731 0.05448017700000207
8100 208611 64966 0.05783845300000223
8100 188940 62412 0.05402419500000377
8100 183372 60214 0.05257817899999395
8200 181850 64032 0.052818633000001114
8200 194866 62975 0.054496670999995445
8200 189637 58978 0.05364555599999932
8200 184974 59133 0.052293374999997866
8200 187987 62396 0.05377421299999696
8200 187753 61405 0.05518577399999458
8200 202286 67607 0.05786191200000701
8200 195794 65595 0.05598447399999884
8200 194618 67389 0.055216930000000275
8200 182390 60809 0.05228091200000051
8300 187375 60057 0.05283439400000134
8300 191056 61788 0.05409347300000178
8300 194585 61603 0.05468763999999737
8300 190952 60971 0.05381489900000247
8300 180376 58546 0.05263682700000061
8300 188981 67294 0.05445745000000102
8300 194662 61699 0.05541779600000041
8300 197016 62893 0.05443729099999928
8300 226000 73352 0.06258409900000572
8300 193933 62151 0.05438743999999929
8400 192298 60491 0.05401026699999534
8400 205027 62532 0.05713542200000177
8400 204092 65547 0.05709656799999152
8400 197117 60778 0.055150952000005304
8400 197938 65348 0.05742132600001071
8400 206196 67295 0.05827757299999803
8400 192589 63611 0.0552737440000044
8400 192665 61958 0.054708165999997505
8400 200820 63288 0.0563730100000015
8400 193044 60434 0.05456814699999768
8500 209160 65376 0.05822625699998696
8500 198049 69308 0.06120919200000685
8500 215777 70816 0.06463527900000088
8500 193155 64276 0.057783104999998613
8500 203998 63836 0.0586301880000093
8500 186179 63296 0.05563368999999341
8500 197081 65051 0.06078656600000443
8500 203991 66523 0.0592837360000118
8500 194350 62919 0.05782012500000633
8500 206813 68485 0.059759876999990524
8600 187697 65296 0.055820261999997456
8600 202460 63351 0.06195877499999369
8600 207944 66617 0.058205364000002646
8600 197144 63018 0.05631949400000735
8600 192653 62552 0.05548157399999809
8600 230392 74925 0.06341908599999613
8600 201836 64635 0.05679930099999808
8600 201346 67869 0.058072307999992745
8600 204673 69089 0.05779116899999792
8600 201079 66855 0.05690816499999585
8700 194984 63857 0.05587524300000268
8700 195950 64350 0.05529133800000352
8700 201094 64495 0.057910661999997615
8700 193867 63300 0.05533972199999937
8700 200913 68933 0.05743195600000206
8700 197406 63484 0.05603908800000568
8700 198853 63253 0.05697487499999454
8700 199909 64708 0.05647454200000368
8700 188284 62030 0.05445928400000355
8700 200293 65050 0.05639683599999046
8800 214613 73830 0.06136387300000479
8800 194927 67808 0.056349917999995114
8800 202179 70656 0.05827647299999228
8800 206212 66708 0.058426023000009764
8800 195028 64913 0.055992537000008724
8800 211324 67015 0.05942522300000519
8800 211371 69135 0.05983355200000062
8800 194910 67586 0.05595514899999898
8800 222614 72282 0.06263981299998989
8800 216233 75612 0.061997994999998696
8900 216441 69980 0.060680634999997096
8900 206019 65207 0.05824714999999969
8900 199562 66638 0.05686124599999687
8900 204816 67439 0.05778713699999116
8900 201440 66075 0.057113061999999104
8900 210048 69883 0.05990796000000387
8900 217920 72672 0.06177990199999783
8900 217500 74166 0.0618275519999969
8900 210002 68127 0.05881199399999559
8900 203359 69042 0.057689268999993715
9000 193936 67370 0.05599107100000822
9000 209901 69360 0.06026973999999541
9000 212756 69003 0.05910266300000444
9000 204198 64952 0.05834428400000036
9000 203741 64763 0.0579388860000023
9000 206894 65555 0.058310927999997375
9000 215344 70052 0.06066670700000998
9000 195062 63929 0.056964977999996336
9000 206422 71937 0.05873062099999515
9000 218317 75065 0.06311522100000388
9100 212372 68788 0.06010626100000138
9100 207047 68259 0.05848577000000432
9100 213240 71854 0.06107430400000169
9100 212147 67337 0.060314458000007676
9100 203245 64248 0.057057713999995485
9100 220245 70273 0.062107958000012786
9100 212165 68154 0.060183236000000306
9100 200884 67495 0.05780289899999502
9100 217827 69213 0.06131109199999685
9100 215410 69699 0.06127590299999497
9200 210744 65688 0.0594754389999963
9200 210110 67188 0.05976427500000625
9200 220649 70727 0.061958775000007904
9200 209378 68009 0.05944611500000008
9200 216033 71299 0.06307416799999999
9200 239358 75091 0.06606406800000286
9200 206554 66070 0.05838130399999386
9200 212702 68120 0.060403895000007424
9200 228138 75711 0.0639212520000001
9200 206835 73672 0.0601341189999971
9300 228597 74224 0.06400812199998995
9300 218379 68636 0.061572071000000506
9300 212515 70123 0.060175537999995754
9300 207498 67592 0.05901615899999513
9300 214532 69697 0.06071069200000068
9300 239697 75901 0.06711421700001097
9300 215185 72107 0.06224724500000889
9300 218904 70497 0.06349899300001027
9300 218850 70216 0.06137487000000874
9300 225456 74981 0.06374127799999485
9400 242635 74790 0.06736273399999959
9400 230970 72387 0.06476100399999041
9400 218639 71688 0.06411845300000607
9400 229176 73668 0.06438163100000338
9400 234112 79458 0.07171361199999637
9400 234115 72894 0.06499632599999927
9400 214143 68730 0.06139319700000101
9400 219876 70112 0.06261818699999822
9400 222040 75229 0.06282271899999614
9400 222175 70745 0.06297446799999307
9500 247425 81425 0.069363697
9500 228119 75713 0.06375117499999305
9500 228853 72856 0.06487646500001176
9500 241163 78897 0.06916173199999776
9500 217936 70591 0.0615724379999989
9500 212540 69558 0.06049882899999659
9500 220684 69786 0.0623843320000077
9500 231599 79978 0.06604134199999123
9500 226100 73483 0.064613652999995
9500 217062 74024 0.06232055399999581
9600 237166 73954 0.0661883270000061
9600 214374 74317 0.06346930299999087
9600 222346 72150 0.06308846399998913
9600 246109 80601 0.0689381400000002
9600 224681 73043 0.0649710339999956
9600 236058 73979 0.0654955589999986
9600 250220 81823 0.06927756000000329
9600 227554 73434 0.0638900959999944
9600 239860 77106 0.06649402400000781
9600 230388 74986 0.06484934099999862
9700 222863 74726 0.0642665360000052
9700 241805 78322 0.0672263790000045
9700 242513 77623 0.06769665599999541
9700 232007 75198 0.06530202400000462
9700 226501 72068 0.06373431400000129
9700 225212 75949 0.06492264999999975
9700 226046 71852 0.06483761200000515
9700 234144 74586 0.06558572799998785
9700 223634 76043 0.06428486400000111
9700 226236 73535 0.06401618600000347
9800 220968 70919 0.0628333490000017
9800 233087 75906 0.0653540720000052
9800 245102 79197 0.06856939700000453
9800 230982 73440 0.06510408900000186
9800 246522 84400 0.06996739600000978
9800 243569 83542 0.07450081300000022
9800 235559 73014 0.06707902900001272
9800 231890 74924 0.0652708670000095
9800 231473 75137 0.06590572099999292
9800 241611 80887 0.0694197790000004
9900 243726 80133 0.06845210299999849
9900 230823 77033 0.06605710399999509
9900 226113 72116 0.06434424400001149
9900 230470 73571 0.06475917200000936
9900 242785 77207 0.06779305700000293
9900 240598 78397 0.0676801609999984
9900 231819 75532 0.06784693800000241
9900 238207 76642 0.06787956099999803
9900 231062 74580 0.06502711500000657
9900 235062 77244 0.06643354399999168
10000 230141 72307 0.0652364119999902
10000 244592 80765 0.06905506799999728
10000 233535 75177 0.06619125999999653
10000 244960 79090 0.06886373099999332
10000 249215 80175 0.07024596900001256
10000 231306 74784 0.06708086199999741
10000 225098 75260 0.07025806500000442
10000 275142 88307 0.07674552800000356
10000 241771 75202 0.06738802499999963
10000 251635 82209 0.07030718199999342
