Size C S Time
900 7715 3785 0.0092057539999999
900 7716 3772 0.009780495
900 7704 3758 0.009514016999999875
900 7706 3792 0.00965806899999988
900 7699 3812 0.009769864999999989
900 7703 3763 0.009460135000000092
900 7693 3813 0.009637177000000108
900 7707 3770 0.009602721999999897
900 7688 3774 0.009478462999999993
1000 8705 4327 0.0108650990000001
1000 8698 4335 0.011033709000000114
1000 8699 4302 0.010760268000000073
1000 8696 4301 0.010819280999999847
1000 8707 4344 0.010799487999999968
1000 8734 4340 0.01083760800000011
1000 8738 4311 0.010781893999999959
1000 8670 4296 0.010907985000000009
1000 8694 4289 0.011302018999999941
1000 8684 4343 0.010684025999999847
1100 9729 4794 0.012053067999999945
1100 9744 4748 0.012088989999999855
1100 9758 4830 0.012164496999999885
1100 9749 4771 0.011988922999999874
1100 9748 4790 0.011913414999999983
1100 9755 4751 0.012409714999999988
1100 9752 4763 0.012390289000000054
1100 9763 4790 0.0122568660000002
1100 9727 4782 0.011953002000000046
1100 9712 4753 0.012012016000000125
1200 10776 5271 0.013459496999999931
1200 10808 5273 0.01342540900000011
1200 10775 5252 0.013518877000000096
1200 10810 5242 0.013460964000000075
1200 10779 5279 0.013435304999999786
1200 10765 5284 0.01335759900000033
1200 10758 5238 0.013319478000000107
1200 10817 5276 0.013440804000000028
1200 10760 5289 0.013355032000000211
1200 10782 5291 0.013643502999999946
1300 11843 5761 0.015087685999999767
1300 11793 5769 0.014786387000000012
1300 11840 5760 0.0147951850000001
1300 11807 5777 0.014521742999999976
1300 11811 5762 0.014642702000000174
1300 11839 5811 0.014687420000000007
1300 11848 5782 0.01443707099999969
1300 11849 5757 0.014459429999999607
1300 11812 5817 0.014495716999999964
1300 11820 5817 0.014391986000000134
1400 12885 6271 0.016345299000000146
1400 12906 6280 0.01634273300000011
1400 12886 6330 0.016045466000000008
1400 12901 6307 0.015446167000000344
1400 12933 6334 0.016803112000000286
1400 12902 6242 0.015859261999999763
1400 12883 6277 0.015592784999999942
1400 12905 6321 0.015782288000000033
1400 12918 6307 0.01570201399999993
1400 12883 6327 0.01594356699999988
1500 13983 6836 0.017420006000000043
1500 13973 6845 0.01731884000000017
1500 13924 6836 0.01700361199999989
1500 13967 6853 0.01712053899999999
1500 14012 6870 0.017205578
1500 13980 6811 0.017512374999999913
1500 13916 6834 0.017036968000000208
1500 13950 6856 0.017074355999999735
1500 13978 6846 0.017095982000000287
1500 13947 6832 0.017182852999999998
1600 15043 7373 0.018628869000000048
1600 15034 7396 0.018455127000000182
1600 15060 7383 0.018422504999999756
1600 15067 7368 0.018376685999999864
1600 15085 7414 0.01860540999999971
1600 15061 7369 0.01961597199999998
1600 15052 7381 0.018704009999999993
1600 15008 7368 0.01849324699999988
1600 15024 7356 0.018375953000000056
1600 15058 7368 0.018380351999999878
1700 16147 7934 0.019956858000000022
1700 16076 7899 0.019620370000000165
1700 16134 7857 0.019812073000000208
1700 16096 7815 0.019272519999999904
1700 16145 7901 0.01970687499999979
1700 16107 7882 0.019718237999999833
1700 16144 7884 0.01972923400000015
1700 16148 7888 0.01967571899999987
1700 16164 7904 0.019929733999999755
1700 16109 7877 0.019704675000000282
1800 17226 8507 0.021026432999999844
1800 17214 8491 0.021170485000000294
1800 17188 8449 0.022613568999999778
1800 17208 8474 0.02115619000000013
1800 17192 8468 0.021427431999999413
1800 17189 8455 0.021423034000000563
1800 17217 8494 0.02084829199999927
1800 17207 8443 0.021000042999999913
1800 17228 8450 0.020966685999999513
1800 17261 8479 0.02090217500000069
1900 18267 8994 0.023227530000000662
1900 18323 9036 0.022599640000000143
1900 18314 9095 0.022429929999999487
1900 18324 8975 0.022612836000000414
1900 18285 8997 0.022634462000000077
1900 18283 9033 0.02261320199999961
1900 18316 9027 0.022627132000000216
1900 18288 9029 0.02216125300000016
1900 18302 9059 0.022153190000000045
1900 18281 8998 0.02274735700000008
2000 19408 9618 0.024628461999999907
2000 19379 9707 0.024048955999999677
2000 19443 9665 0.023590041999999478
2000 19382 9584 0.023686443999999973
2000 19426 9663 0.023718699000000676
2000 19366 9562 0.02398664300000064
2000 19406 9647 0.023934959999999172
2000 19459 9584 0.023766350999999908
2000 19396 9642 0.02360946900000016
2000 19375 9591 0.023823530999999676
2100 20546 10210 0.025306201999999445
2100 20535 10174 0.024981809999999882
2100 20501 10163 0.02536704799999967
2100 20552 10158 0.024900071000000246
2100 20544 10187 0.025225561999999258
2100 20539 10116 0.02754102100000022
2100 20564 10237 0.02579040700000057
2100 20545 10135 0.02495358700000061
2100 20540 10171 0.028574307999999604
2100 20548 10171 0.02514602200000038
2200 21674 10640 0.02669247199999969
2200 21669 10687 0.0262815750000005
2200 21647 10650 0.02631823000000022
2200 21677 10634 0.026456050000000175
2200 21637 10674 0.026817828999999627
2200 21636 10698 0.02717264400000019
2200 21637 10644 0.02654585400000009
2200 21676 10600 0.026071178999999667
2200 21691 10639 0.02630100299999949
2200 21688 10720 0.02703519000000032
2300 22833 11221 0.02786541300000067
2300 22823 11279 0.028443818999999593
2300 22813 11227 0.028242219000000013
2300 22852 11245 0.028179173999999918
2300 22854 11255 0.028200799999999582
2300 22748 11171 0.027815196000000597
2300 22818 11242 0.027998833999999917
2300 22703 11165 0.02770926500000037
2300 22823 11262 0.027773776000000083
2300 22830 11227 0.028201532999999834
2400 23977 11802 0.029462812000000227
2400 23953 11706 0.02925351500000062
2400 24018 11752 0.029103230999999674
2400 23968 11789 0.029758613000000267
2400 24011 11745 0.029623358000000266
2400 23977 11714 0.0292652440000003
2400 23940 11684 0.028944884999999587
2400 23980 11742 0.029355780000000387
2400 23956 11712 0.029149416000000095
2400 24018 11702 0.0303751400000003
2500 25081 12249 0.031112625999999644
2500 25130 12278 0.030771739999999603
2500 25124 12267 0.030684136000000528
2500 25165 12356 0.030823423000000183
2500 25105 12300 0.03108550199999982
2500 25113 12271 0.030827088000000558
2500 25095 12258 0.030868508000000183
2500 25095 12311 0.03139266599999946
2500 25102 12346 0.031049946999999634
2500 25096 12313 0.03060496300000004
2600 26280 12846 0.03336833799999983
2600 26268 12863 0.03208250099999965
2600 26235 12862 0.03230022900000051
2600 26363 12868 0.03158033599999932
2600 26280 12785 0.03177753699999997
2600 26313 12843 0.03201395799999851
2600 26278 12865 0.031813092000000154
2600 26244 12887 0.03171632499999966
2600 26215 12783 0.0319366169999995
2600 26301 12904 0.0329207880000002
2700 27447 13421 0.03343138400000001
2700 27401 13381 0.033038448999999304
2700 27426 13286 0.033288797999999176
2700 27379 13337 0.03337603599999994
2700 27445 13403 0.0332011940000001
2700 27425 13366 0.03280862499999948
2700 27383 13417 0.03357213700000017
2700 27393 13378 0.03352558599999966
2700 27444 13369 0.033068871999999416
2700 27410 13432 0.033223919999999296
2800 28615 14000 0.0348605390000003
2800 28540 13971 0.03479602800000059
2800 28554 13986 0.035449941999999623
2800 28562 13967 0.03455117599999902
2800 28565 13970 0.03482608399999876
2800 28591 13960 0.03487630100000061
2800 28605 14015 0.03483194900000086
2800 28617 13970 0.03426453900000048
2800 28592 13956 0.03468496400000021
2800 28602 14020 0.03538103100000001
2900 29768 14570 0.036475898999999146
2900 29755 14635 0.03899479000000028
2900 29761 14606 0.03654554199999893
2900 29768 14653 0.036126215999999545
2900 29788 14638 0.03608552899999928
2900 29748 14540 0.03613537900000097
2900 29756 14502 0.0371367780000007
2900 29772 14526 0.036419451000000436
2900 29786 14537 0.036192193999999844
2900 29781 14544 0.03608699599999987
3000 30910 15211 0.03822798000000027
3000 30944 15205 0.03726433500000148
3000 30879 15176 0.03778666000000008
3000 30956 15208 0.03764040900000154
3000 30941 15184 0.03739445799999963
3000 30897 15197 0.03748939299999954
3000 30913 15173 0.03769575799999991
3000 30990 15175 0.037775298000001456
3000 30948 15200 0.03776650100000012
3000 30929 15098 0.0378537380000008
3100 32108 15789 0.039407884999999254
3100 32125 15766 0.039244039999999814
3100 32136 15824 0.04279218599999979
3100 32069 15825 0.04189452000000138
3100 32076 15783 0.047515472000000614
3100 32158 15815 0.03946506599999999
3100 32053 15832 0.039541306000000276
3100 32139 15870 0.03920005400000015
3100 32124 15832 0.038365433999999254
3100 32064 15831 0.039213982999999786
3200 33236 16377 0.041095453000000504
3200 33240 16290 0.04058265900000002
3200 33212 16380 0.04045216899999993
3200 33243 16330 0.042949066999998564
3200 33287 16370 0.04052144599999963
3200 33227 16305 0.04069555400000091
3200 33225 16406 0.04047636099999963
3200 33262 16400 0.040402685000000105
3200 33222 16394 0.04084327200000004
3200 33331 16379 0.04059768699999999
3300 34428 16914 0.04187802500000082
3300 34443 16934 0.04174093800000023
3300 34455 16906 0.04216429599999927
3300 34444 16845 0.04154227100000085
3300 34436 16893 0.041390888999998765
3300 34508 16907 0.04217125999999993
3300 34508 16958 0.04496286000000005
3300 34428 16963 0.04162730900000078
3300 34458 16911 0.04202317599999894
3300 34442 16804 0.04232300900000041
3400 35704 17441 0.04357622399999883
3400 35643 17447 0.044054929999999715
3400 35659 17421 0.04285596399999925
3400 35621 17457 0.0428017159999996
3400 35697 17405 0.04427009099999957
3400 35697 17536 0.0450295710000006
3400 35619 17488 0.04389768299999908
3400 35612 17496 0.04345086600000059
3400 35627 17443 0.04376646100000059
3400 35637 17431 0.04300184900000126
3500 36808 18116 0.04766135699999907
3500 36829 18098 0.04537302299999979
3500 36832 18068 0.04473047099999938
3500 36901 18112 0.04459961399999912
3500 36776 18128 0.04483530299999927
3500 36859 18100 0.044502846999998624
3500 36911 18158 0.044424040000000886
3500 36844 18098 0.04511021099999901
3500 36844 18124 0.04394020199999993
3500 36766 18139 0.044250664999999856
3600 38016 18744 0.04877821700000062
3600 38032 18687 0.045770356000000234
3600 38026 18753 0.04672630300000158
3600 38098 18755 0.04727318700000005
3600 38028 18769 0.04632090600000005
3600 37996 18773 0.046077519999998984
3600 37979 18774 0.047098712000000376
3600 38072 18753 0.046456527000000136
3600 37983 18762 0.04614459799999793
3600 38005 18747 0.04588398499999968
3700 39185 19238 0.0477408980000007
3700 39234 19287 0.04820420899999789
3700 39313 19341 0.04755249400000139
3700 39205 19372 0.047678584999999885
3700 39212 19294 0.04776802099999955
3700 39209 19311 0.04732487000000063
3700 39225 19319 0.0484453959999982
3700 39208 19301 0.04714673000000147
3700 39254 19389 0.04694806299999854
3700 39266 19264 0.04751693899999765
3800 40453 19914 0.04929027899999738
3800 40409 19938 0.050616802000000405
3800 40384 19910 0.0504009080000003
3800 40421 19994 0.05081620200000003
3800 40456 19928 0.052073081999999715
3800 40461 19902 0.05027115100000046
3800 40481 20009 0.049251058999999486
3800 40414 19949 0.048769419999999286
3800 40438 19950 0.048752924999998726
3800 40440 19930 0.04945852299999842
3900 41612 20597 0.0497821810000012
3900 41618 20514 0.049841562000001005
3900 41625 20540 0.05030377299999955
3900 41611 20561 0.05067251599999878
3900 41629 20596 0.0496953100000006
3900 41602 20518 0.050065152999998475
3900 41618 20537 0.05014762500000103
3900 41644 20590 0.05067764800000063
3900 41626 20542 0.05030304099999938
3900 41649 20627 0.05034702600000074
4000 42775 21271 0.05165888699999854
4000 42856 21329 0.0516493560000022
4000 42808 21265 0.05152803100000014
4000 42842 21354 0.05183886000000015
4000 42824 21216 0.051411102999999514
4000 42769 21229 0.05211743399999946
4000 42841 21306 0.056461714000000995
4000 42883 21297 0.05225598699999878
4000 42806 21209 0.052419465999999915
4000 42801 21244 0.051993542000001725
4100 43981 21930 0.053219631999997574
4100 44079 22016 0.05242752899999914
4100 44014 22029 0.05259834000000296
4100 44077 21992 0.05264012499999993
4100 44069 22044 0.05291100099999824
4100 44078 22001 0.05350590199999772
4100 44034 22019 0.05325408700000267
4100 44017 21943 0.05285382000000283
4100 43991 21992 0.05334865400000055
4100 44034 22032 0.05303599299999817
4200 45249 22428 0.05436031600000035
4200 45298 22480 0.05482069600000017
4200 45241 22303 0.05437387799999982
4200 45247 22399 0.054396970999999184
4200 45251 22448 0.05489693699999876
4200 45333 22482 0.05527814299999889
4200 45229 22446 0.054917830000000833
4200 45256 22425 0.08127271500000077
4200 45294 22501 0.055044654000003135
4200 45252 22469 0.05539030499999953
4300 46578 23010 0.056109465000002245
4300 46439 22960 0.05666038100000037
4300 46467 23012 0.05606584600000275
4300 46545 23034 0.056980373000001805
4300 46528 22990 0.056388404999999864
4300 46523 22951 0.05612815900000001
4300 46511 22966 0.05635651600000102
4300 46495 22976 0.056360913999998985
4300 46473 23042 0.056163346000001724
4300 46486 23018 0.0562344560000021
4400 47802 23552 0.057645283999999464
4400 47743 23509 0.05774828300000223
4400 47788 23574 0.057786037999999706
4400 47722 23483 0.05786484399999736
4400 47760 23518 0.05843628599999917
4400 47775 23543 0.05856970900000036
4400 47779 23463 0.05775854700000238
4400 47760 23522 0.05772079200000135
4400 47761 23506 0.05793485399999909
4400 47689 23473 0.057836986999998174
4500 49008 24000 0.05985077999999788
4500 49047 24109 0.059999963999999295
4500 49022 24056 0.05994937999999905
4500 49017 24122 0.06009013299999921
4500 48991 24038 0.060251046000001196
4500 49025 24067 0.06019313200000198
4500 49018 24091 0.05946114400000013
4500 48981 24123 0.060071072999999586
4500 49040 24048 0.05942339000000274
4500 49013 24057 0.06016527499999924
4600 50256 24637 0.05991455799999912
4600 50261 24695 0.060504694999998776
4600 50253 24721 0.06107760300000109
4600 50199 24714 0.06068613300000081
4600 50243 24816 0.060981201999997126
4600 50233 24749 0.06083898300000001
4600 50229 24684 0.059992265999998295
4600 50207 24785 0.06030382799999856
4600 50236 24807 0.05996770799999851
4600 50274 24679 0.06034048299999739
4700 51441 25315 0.06205627499999977
4700 51542 25252 0.062180900000001316
4700 51473 25272 0.062061041000003314
4700 51438 25290 0.06166114100000186
4700 51592 25274 0.06194557899999964
4700 51497 25152 0.06203574899999964
4700 51500 25280 0.06188253300000213
4700 51494 25231 0.061760474999999815
4700 51429 25175 0.06264347900000189
4700 51449 25215 0.06154641299999852
4800 52690 25838 0.0636071230000006
4800 52743 25813 0.06366760399999905
4800 52702 25825 0.06384354400000092
4800 52762 25698 0.06454144399999961
4800 52765 25929 0.06397403400000101
4800 52686 25849 0.06366063900000185
4800 52754 25862 0.06371561999999997
4800 52660 25729 0.06338976299999999
4800 52757 25910 0.06421155499999998
4800 52710 25785 0.06392308499999899
4900 54032 26504 0.06536213600000096
4900 53977 26447 0.06501318600000161
4900 53967 26526 0.06546073699999866
4900 54008 26569 0.06492411600000025
4900 53968 26483 0.06553624500000055
4900 54023 26410 0.06548162999999718
4900 54005 26426 0.06551681800000253
4900 53956 26534 0.06531741799999935
4900 53895 26420 0.06552085000000218
4900 54046 26512 0.06523457900000196
5000 55209 27084 0.06659079200000306
5000 55240 27096 0.06657906299999894
5000 55213 27051 0.06697493000000065
5000 55202 27106 0.06773844099999948
5000 55188 27078 0.06720585300000081
5000 55252 27097 0.06854117299999984
5000 55282 27066 0.06641155199999815
5000 55201 26997 0.06657393100000064
5000 55165 27068 0.06662561399999944
5000 55297 27115 0.06681365100000036
5100 56527 27799 0.06870685100000173
5100 56463 27718 0.06931348100000179
5100 56453 27760 0.06844733800000213
5100 56317 27676 0.07057842500000078
5100 56443 27783 0.06840151899999825
5100 56497 27745 0.06884503800000275
5100 56438 27819 0.06758596000000239
5100 56528 27793 0.067622980000003
5100 56466 27751 0.06751448299999652
5100 56566 27772 0.06781578300000035
5200 57760 28317 0.06953487399999858
5200 57751 28332 0.06984350400000494
5200 57703 28290 0.06951031500000227
5200 57696 28287 0.07009238700000253
5200 57806 28264 0.06959828600000151
5200 57754 28331 0.06939778699999977
5200 57817 28297 0.06976433099999468
5200 57646 28321 0.07091271300000557
5200 57716 28312 0.07066016499999961
5200 57699 28312 0.07017889099999763
5300 58961 28934 0.07091344599999871
5300 59044 28826 0.07144273599999451
5300 59034 28933 0.07464413099999945
5300 58997 28845 0.07293163800000002
5300 58965 28797 0.07177262600000489
5300 59054 28801 0.0858233590000026
5300 59031 28906 0.07221650999999696
5300 58941 28842 0.07269338500000089
5300 59013 28918 0.07178252199999946
5300 59048 28898 0.07141781100000344
5400 60143 29488 0.07196286199999946
5400 60219 29512 0.07251927599999419
5400 60302 29488 0.07333153700000139
5400 60242 29476 0.0730547969999975
5400 60315 29433 0.07273297100000065
5400 60231 29542 0.07318895199999531
5400 60261 29526 0.07315376300000054
5400 60242 29522 0.0735298379999989
5400 60275 29477 0.07433440100000155
5400 60198 29441 0.07465439499999604
5500 61499 30093 0.0747419989999969
5500 61534 30075 0.07561950599999534
5500 61599 30005 0.07457632100000211
5500 61502 30150 0.07449641400000218
5500 61553 30070 0.07506419099999562
5500 61564 30106 0.07558468300000243
5500 61529 30093 0.07440807699999397
5500 61518 30095 0.07484792999999712
5500 61582 30199 0.07516645599999805
5500 61580 30092 0.07533176800000518
5600 62811 30773 0.07751820400000042
5600 62784 30767 0.08046448500000025
5600 62745 30854 0.07645266000000106
5600 62804 30785 0.07751417200000077
5600 62680 30752 0.08705531300000047
5600 62765 30764 0.07693576500000177
5600 62805 30674 0.0773902789999994
5600 62783 30827 0.07704096300000174
5600 62698 30771 0.07602527000000237
5600 62738 30745 0.07728764700000568
5700 64103 31417 0.07777918300000408
5700 64034 31407 0.07603919799999659
5700 64055 31471 0.07734666099999998
5700 64032 31380 0.07721433799999744
5700 64072 31446 0.07707798400000598
5700 64098 31401 0.07733859700000068
5700 64029 31345 0.0768826159999989
5700 64053 31276 0.07737964999999747
5700 64084 31335 0.07733603200000516
5700 63996 31416 0.07741447200000096
5800 65287 31970 0.07838178099999737
5800 65260 32035 0.07841660300000086
5800 65314 31880 0.07937804800000237
5800 65350 32064 0.08083982599999473
5800 65342 32099 0.08083066200000388
5800 65234 32058 0.07888724600000074
5800 65315 31976 0.07944146100000182
5800 65299 32042 0.0785764159999971
5800 65312 31951 0.0788828470000027
5800 65249 31916 0.0785536909999962
5900 66586 32758 0.08945287800000301
5900 66588 32759 0.08326048300000366
5900 66533 32747 0.0807141009999981
5900 66625 32680 0.08114039099999815
5900 66482 32701 0.08018041300000078
5900 66556 32720 0.08214985400000074
5900 66568 32677 0.08101869999999423
5900 66517 32704 0.08024639100000286
5900 66476 32678 0.08026691700000299
5900 66567 32666 0.08088161200000599
6000 67767 33350 0.08192846200000048
6000 67760 33368 0.08148714299999682
6000 67948 33453 0.08227081300000094
6000 67845 33434 0.08255085400000439
6000 67851 33415 0.08148127799999827
6000 67919 33369 0.08166858200000604
6000 67884 33358 0.08297531099999844
6000 67856 33417 0.08111949900000326
6000 67846 33431 0.08179283999999853
6000 67824 33390 0.08154102499999993
6100 69057 34078 0.08306108299999693
6100 69116 34071 0.0836853070000032
6100 69136 34180 0.08411526300000105
6100 69062 34173 0.08292179600000082
6100 69035 34105 0.08233349200000362
6100 69112 34108 0.08262746199999782
6100 69100 34062 0.08262489599999867
6100 69131 34116 0.08309883700000142
6100 69125 34137 0.08558400500000118
6100 69061 34057 0.08322016300000001
6200 70338 34750 0.08529040399999843
6200 70438 34836 0.08482342700000345
6200 70389 34675 0.08417611000000136
6200 70380 34709 0.08400933200000082
6200 70417 34765 0.08433372400000394
6200 70445 34660 0.08515954800000003
6200 70351 34759 0.0869548800000004
6200 70361 34764 0.08458663900000118
6200 70398 34788 0.08385391800000264
6200 70429 34817 0.08588640500000366
6300 71694 35325 0.08653848600000202
6300 71608 35239 0.08655204800000149
6300 71675 35281 0.08651686000000325
6300 71580 35138 0.08588273899999876
6300 71666 35218 0.08565731400000232
6300 71747 35312 0.08575591399999638
6300 71626 35332 0.086352282
6300 71652 35283 0.08674631699999935
6300 71666 35282 0.08719570000000232
6300 71696 35267 0.08910612700000087
6400 72884 35773 0.08973988199999638
6400 72927 35846 0.09005877500000281
6400 72917 35918 0.08889059900000262
6400 72954 35983 0.08932092199999886
6400 72951 35881 0.08965667699999358
6400 72963 35937 0.08928939999999841
6400 72880 35828 0.08811865799999907
6400 72903 35941 0.08688670299999757
6400 72954 35870 0.08749626600000227
6400 73013 35890 0.08854714799999641
6500 74196 36349 0.09040039500000319
6500 74353 36328 0.09116060699999906
6500 74282 36492 0.08992278800000264
6500 74295 36389 0.0899367170000005
6500 74272 36397 0.09032048699999962
6500 74242 36437 0.0888011629999994
6500 74260 36521 0.08909183300000478
6500 74233 36460 0.08943601700000414
6500 74260 36408 0.08925751000000304
6500 74246 36432 0.09024974500000127
6600 75500 37110 0.09149489500000385
6600 75555 37107 0.09164957699999832
6600 75537 37146 0.09165030999999857
6600 75485 37069 0.09189845999999591
6600 75569 37072 0.09055690800000349
6600 75531 37163 0.09029079799999806
6600 75442 36959 0.09049019799999769
6600 75508 37162 0.09130905699999659
6600 75542 37112 0.09142268600000136
6600 75520 37231 0.0922851640000033
6700 76830 37769 0.09312125099999946
6700 76738 37842 0.09334521000000251
6700 76836 37675 0.12134477700000446
6700 76731 37753 0.09190945600000333
6700 76854 37726 0.09271182099999464
6700 76878 37844 0.09216860299999752
6700 76775 37773 0.0927587390000042
6700 76789 37756 0.09300102400000299
6700 76831 37763 0.10045066600000041
6700 76757 37678 0.09552138099999752
6800 78077 38332 0.0944078200000007
6800 78231 38332 0.09352115100000447
6800 78146 38278 0.09931144699999805
6800 78081 38328 0.09475017299999422
6800 78076 38331 0.09475933699999928
6800 78052 38357 0.09456873300000268
6800 78026 38323 0.09448002999999972
6800 78107 38305 0.09714003999999932
6800 78117 38236 0.09353727900000308
6800 78090 38369 0.09276936900000265
6900 79336 39016 0.09403248000000275
6900 79412 39023 0.09459402499999925
6900 79401 38967 0.09519662300000675
6900 79347 38976 0.09514164199999442
6900 79384 39039 0.09487846300000058
6900 79371 38958 0.09540078799999918
6900 79452 39089 0.0949011890000051
6900 79363 39104 0.09484547399999599
6900 79466 39088 0.09547519699999896
6900 79380 38959 0.09437776400000075
7000 80661 39658 0.09667672799999849
7000 80725 39656 0.09699342200000416
7000 80567 39538 0.0972159150000067
7000 80683 39557 0.0981997179999965
7000 80619 39669 0.09752784399999825
7000 80537 39592 0.09793434099999843
7000 80697 39752 0.0978254780000043
7000 80693 39617 0.09789108800000434
7000 80642 39656 0.09778625700000276
7000 80697 39647 0.09780385200000552
7100 82053 40418 0.09925683199999469
7100 82056 40441 0.1002215760000027
7100 82023 40421 0.09967249299999992
7100 81936 40317 0.09872314299999374
7100 82022 40381 0.10043673700000255
7100 81975 40466 0.09866486300000332
7100 81915 40427 0.1014007479999961
7100 82013 40554 0.0994793240000007
7100 82032 40478 0.09999908399999669
7100 82013 40356 0.10777055099999444
7200 83216 41035 0.10360257800000028
7200 83287 41072 0.10663133100000266
7200 83241 41084 0.10045469800000006
7200 83263 41048 0.10023220600000116
7200 83268 41155 0.10010025000001121
7200 83246 41017 0.10082454099999438
7200 83300 40976 0.09961861100001101
7200 83209 41036 0.1000544319999932
7200 83278 41087 0.10153417099999729
7200 83222 41126 0.10203010399999357
7300 84613 41752 0.12115197500000363
7300 84561 41672 0.10390974199999903
7300 84455 41631 0.10283870099999604
7300 84600 41693 0.10201067699999555
7300 84580 41638 0.11520516299999883
7300 84616 41620 0.10482573599999512
7300 84533 41793 0.10292520499999114
7300 84570 41600 0.10177169099999617
7300 84551 41644 0.10230391199999644
7300 84442 41599 0.10335112899998933
7400 85926 42259 0.10662913299999843
7400 85939 42344 0.10280791099999931
7400 85861 42336 0.1036582930000094
7400 85792 42285 0.10292997000000526
7400 85910 42287 0.10329944599999408
7400 85873 42394 0.10372683599999277
7400 85888 42288 0.10310371200000645
7400 85828 42316 0.10278738399999554
7400 85886 42287 0.10281780700000809
7400 85882 42259 0.10219834800000172
7500 87054 43058 0.10473776599999951
7500 87174 42936 0.10463953200000731
7500 87159 42964 0.10434336400000177
7500 87087 42944 0.10341380799999911
7500 87140 42934 0.10431110800000454
7500 87269 43046 0.10397168899999087
7500 87098 43028 0.10374882899999704
7500 87133 42988 0.10393906599999525
7500 87041 43021 0.10739300999999557
7500 87223 42962 0.1052285669999975
7600 88381 43694 0.10489794500000471
7600 88401 43688 0.10658331499999463
7600 88499 43740 0.10605585799999062
7600 88455 43595 0.10622300199999302
7600 88469 43688 0.10631097200000283
7600 88505 43726 0.106203574999995
7600 88429 43681 0.10642130300000474
7600 88405 43693 0.10693959600000369
7600 88419 43582 0.10630620700000293
7600 88452 43744 0.10582640100000162
7700 89815 44424 0.10737138500000754
7700 89768 44354 0.10797325000000058
7700 89674 44434 0.10961023500000522
7700 89813 44649 0.10908754300000112
7700 89652 44318 0.10776908500000104
7700 89682 44343 0.10860517100000777
7700 89664 44411 0.10845818800000018
7700 89851 44485 0.10985105500000714
7700 89689 44426 0.10803592800000672
7700 89701 44341 0.10745568900000535
7800 91115 45153 0.11004055800000856
7800 91086 45045 0.1092488230000015
7800 91033 45024 0.11051303299998949
7800 90982 45155 0.11049214000000518
7800 90988 44978 0.11016188499999657
7800 90959 45067 0.11006731499999489
7800 90989 45053 0.13362986799999987
7800 91086 45153 0.1738793380000061
7800 91026 45027 0.20266550899999913
7800 91018 45033 0.11297327699999471
7900 92297 45698 0.11069703800001207
7900 92361 45792 0.11189893700000653
