Size C S Time
3200 60131 8720 0.03825437000000065
3200 55982 8869 0.03550785599999884
3200 57950 8832 0.03655873800000009
3200 59180 8827 0.03743111300000024
3200 57327 8874 0.03612804900000022
3200 58523 8736 0.03675117300000075
3200 59876 8779 0.037460802000000015
3300 61325 9096 0.038797221999999465
3300 58687 9123 0.03683951100000016
3300 61567 9093 0.03843984199999895
3300 65629 8936 0.04103827299999985
3300 63685 8949 0.040094054999999074
3300 64308 8927 0.04038106000000141
3300 58639 9200 0.03704954100000002
3300 57644 9196 0.036523182999999904
3300 56514 9255 0.0364216509999995
3300 58393 9189 0.03702021699999847
3400 61767 9451 0.03869092500000093
3400 63107 9360 0.03931184999999893
3400 63745 9492 0.040095521000001355
3400 68718 9288 0.04285303200000001
3400 65473 9488 0.040871129000001005
3400 59250 9531 0.03738236200000067
3400 62153 9450 0.0396582340000009
3400 62279 9390 0.03893284399999963
3400 60834 9443 0.03833281100000008
3400 62992 9540 0.04032681099999991
3500 65263 9614 0.04101151399999914
3500 61248 9829 0.038668566000000126
3500 60799 9835 0.03844790499999995
3500 65162 9698 0.041243170999999634
3500 62245 9732 0.04031361499999875
3500 63866 9762 0.040331575999999814
3500 63944 9788 0.040241040000001504
3500 68410 9509 0.04344536800000043
3500 65891 9802 0.04208952099999941
3500 62585 9740 0.039469098000001424
3600 69848 9983 0.04398602000000018
3600 64278 10058 0.04099612100000094
3600 61387 10300 0.03926969800000002
3600 65453 10169 0.04119515300000032
3600 66689 9998 0.04199495200000136
3600 63617 10060 0.04019925300000082
3600 63724 10115 0.040127777000000364
3600 70242 9888 0.044433204000000615
3600 65402 10130 0.04138978900000012
3600 66523 10081 0.04261037999999928
3700 72814 10214 0.04643013599999968
3700 64919 10483 0.04176622899999849
3700 67885 10363 0.04317375900000009
3700 71383 10451 0.04554969700000022
3700 68685 10222 0.04289848400000018
3700 66918 10374 0.042800983000001125
3700 69173 10410 0.04381044500000009
3700 69845 10362 0.044252498000002305
3700 67059 10392 0.0426631620000002
3700 66998 10390 0.04622560500000006
3800 67299 10768 0.04705142799999962
3800 69034 10734 0.046758558999997035
3800 71591 10642 0.04579601500000052
3800 69272 10777 0.04402340700000096
3800 69016 10681 0.04621863999999931
3800 69714 10743 0.05747557400000147
3800 72826 10619 0.05171056900000082
3800 67454 10813 0.04801543900000027
3800 70359 10677 0.04635352800000092
3800 67433 10817 0.04451714200000012
3900 70688 11084 0.04823573199999842
3900 69948 11217 0.045907077000002516
3900 72218 11085 0.04671054200000313
3900 73862 11006 0.04863343199999903
3900 70788 10994 0.04580994300000185
3900 75502 10812 0.048983481999997025
3900 69496 11254 0.046388350000000855
3900 74224 10938 0.04893289900000042
3900 76127 10834 0.05197301500000151
3900 71479 11070 0.045707310999997475
4000 72260 11421 0.0463410660000001
4000 75250 11231 0.04860667499999849
4000 77761 11294 0.049757988999999725
4000 74449 11405 0.04780724200000108
4000 77087 11295 0.049687978999997995
4000 72512 11413 0.04746415699999673
4000 72851 11466 0.04730251099999805
4000 73693 11352 0.047393414000001854
4000 74107 11481 0.04886911899999902
4000 72292 11460 0.046983616999998645
4100 76846 11707 0.04921733599999811
4100 76057 11764 0.05038111400000034
4100 78943 11529 0.05126485200000275
4100 76872 11594 0.04925545699999745
4100 79869 11447 0.054377177999999304
4100 79114 11506 0.05175675399999946
4100 79957 11590 0.06014621399999953
4100 74694 11623 0.04786625499999886
4100 77008 11729 0.04923236500000172
4100 75179 11691 0.04774639600000086
4200 73900 12160 0.04815325999999942
4200 83153 11830 0.05259027500000002
4200 84676 11817 0.053231727000000006
4200 78168 11851 0.04989984200000208
4200 76984 12117 0.048514306000001284
4200 76498 12085 0.048191014000000365
4200 80348 11841 0.050873016000000604
4200 80264 11994 0.05034079500000033
4200 76838 11978 0.048811205999999885
4200 76796 12050 0.048746328000000005
4300 79762 12390 0.05032906499999967
4300 80068 12232 0.050969417000001016
4300 78373 12372 0.04970227500000135
4300 77867 12425 0.04906118899999967
4300 82946 12335 0.05232269799999756
4300 78997 12415 0.05053652899999861
4300 79353 12300 0.05026602000000224
4300 84550 12185 0.05264965499999974
4300 80916 12287 0.05129087699999957
4300 81358 12296 0.0511761479999997
4400 83240 12610 0.052747155999998796
4400 83001 12520 0.05194735699999953
4400 80180 12767 0.050800806999998116
4400 81848 12798 0.05177361499999833
4400 84621 12593 0.0527486219999993
4400 78747 12675 0.05007248400000108
4400 81088 12666 0.05116148699999812
4400 83492 12645 0.052765484000001805
4400 79587 12761 0.050264920000000046
4400 80007 12638 0.05046028800000002
4500 82240 13154 0.052259652000000045
4500 84586 12945 0.0532753459999995
4500 87559 12915 0.05491929699999787
4500 85480 12826 0.05368550900000102
4500 82815 13017 0.0533589180000007
4500 85569 12730 0.054254018000001736
4500 82052 13070 0.05196495099999865
4500 82478 13042 0.05233149499999712
4500 85789 12894 0.0540531520000016
4500 82426 13053 0.052076014000000725
4600 95845 12990 0.06004358200000226
4600 90285 13260 0.056765945999998735
4600 87088 13267 0.05499956899999958
4600 89831 13235 0.05634405200000003
4600 89656 13184 0.05673808699999938
4600 87701 13241 0.05464732000000083
4600 91747 12997 0.057966010000001233
4600 84219 13355 0.053778244000000086
4600 94053 12933 0.05949963000000125
4600 86618 13279 0.055197137000000396
4700 86634 13671 0.059081404000000504
4700 86127 13738 0.0625632060000001
4700 90473 13462 0.06018506799999912
4700 92727 13374 0.06364304499999918
4700 86732 13646 0.05651706100000098
4700 88759 13706 0.05724208599999869
4700 86327 13745 0.05522975899999949
4700 93895 13386 0.05916167699999875
4700 88591 13684 0.05650606600000074
4700 85942 13677 0.055284008000000995
4800 90924 13850 0.05841356099999828
4800 91901 13761 0.05818630399999947
4800 91677 13839 0.058363343999999984
4800 90946 13980 0.05762072599999968
4800 89175 14014 0.056650484000002166
4800 88227 13994 0.055800101999999185
4800 88892 13888 0.057288269999997254
4800 90513 13977 0.058454246999996684
4800 91358 13803 0.05956121000000181
4800 88879 14043 0.05854808300000158
4900 94364 14163 0.06007437199999899
4900 92802 14192 0.06076237499999948
4900 90514 14373 0.07635222699999744
4900 93304 14226 0.05989769700000025
4900 91986 14407 0.058088069000000075
4900 92615 14202 0.05826914200000033
4900 95064 14226 0.06004138299999795
4900 93357 14157 0.05909973100000343
4900 94178 14167 0.06027523800000267
4900 91547 14265 0.06177147000000005
5000 96467 14605 0.06173408300000105
5000 95217 14422 0.06060146200000105
5000 95199 14594 0.060847779999999574
5000 93825 14663 0.059844915000002885
5000 93891 14508 0.05988670099999993
5000 93525 14679 0.0657081539999993
5000 95034 14570 0.06045447800000048
5000 95391 14611 0.06057323799999992
5000 95409 14512 0.060972037999999174
5000 97790 14444 0.06326183899999904
5100 96821 14777 0.06178759899999875
5100 101093 14772 0.06431015500000115
5100 94795 14964 0.060673670999999985
5100 97099 14997 0.06221938799999904
5100 99485 14744 0.06286047400000072
5100 99699 14670 0.06335567500000039
5100 95362 14901 0.06102482000000009
5100 100218 14842 0.06382814900000255
5100 93569 15081 0.059633785999999134
5100 94897 14978 0.060271205999999466
5200 98802 15144 0.061974536000001024
5200 98666 15141 0.0620412469999998
5200 99732 15091 0.06264237999999978
5200 98589 15198 0.0626665719999977
5200 96625 15358 0.06215597599999967
5200 98829 15162 0.06358879600000122
5200 101308 14986 0.06422768300000214
5200 98472 15213 0.06254267900000343
5200 99695 15201 0.06318193299999564
5200 99294 15180 0.06278166599999935
5300 106825 15364 0.06724837200000167
5300 102168 15518 0.06431125499999979
5300 101712 15496 0.0640942599999974
5300 105295 15500 0.06638112899999982
5300 105139 15347 0.0660552710000033
5300 107935 15319 0.06762811099999766
5300 98467 15578 0.06272155300000293
5300 103497 15629 0.06630598699999979
5300 102280 15624 0.0654391099999998
5300 102812 15339 0.06551425199999983
5400 104292 15798 0.06652114900000328
5400 103904 15924 0.06644783899999851
5400 110486 15574 0.07110111600000124
5400 105169 15763 0.0662850949999978
5400 109039 15711 0.06831794700000415
5400 101058 15848 0.06439629199999786
5400 100948 15907 0.06353344800000116
5400 103323 15688 0.06552268300000463
5400 102988 15936 0.06626493399999589
5400 105478 15902 0.06733304400000151
5500 105039 16227 0.06782641199999517
5500 108432 16051 0.06945643299999915
5500 105237 16331 0.06736053499999883
5500 107199 16082 0.06876036700000299
5500 108611 16093 0.06882707799999821
5500 104525 16303 0.06734990500000038
5500 107107 16147 0.06798915699999952
5500 108802 15952 0.06897955999999539
5500 107743 16064 0.06801078400000193
5500 109676 16055 0.07011401300000131
5600 107533 16595 0.06869072300000312
5600 108544 16330 0.06891981300000083
5600 110401 16556 0.0700124800000026
5600 106459 16440 0.0679851259999964
5600 107186 16484 0.06838062599999972
5600 106445 16668 0.06753684200000265
5600 117688 16491 0.07309291699999676
5600 108721 16625 0.06877466099999907
5600 108779 16431 0.06884723699999995
5600 102751 16806 0.06514404299999654
5700 108397 16908 0.06880618400000316
5700 115460 16745 0.07311087799999427
5700 109719 16942 0.06980061899999868
5700 109265 16773 0.06941464800000574
5700 107350 16925 0.06922367800000018
5700 109432 16880 0.1165364520000054
5700 107755 16922 0.0707697610000011
5700 110620 16800 0.07252514000000332
5700 105585 16983 0.06899458799999536
5700 114193 16754 0.07259368399999744
5800 112517 17205 0.07457705399999526
5800 116010 17075 0.07215529799999842
5800 117617 17086 0.07423909999999978
5800 109422 17263 0.0689007530000012
5800 113218 17223 0.07116672799999435
5800 109280 17349 0.06899055600000281
5800 112235 17229 0.07179535099999867
5800 112885 17037 0.07189761699999764
5800 114455 16992 0.0718261409999954
5800 107894 17264 0.0685792929999991
5900 114338 17443 0.07353753499999982
5900 112610 17551 0.07316512599999925
5900 115018 17509 0.07362440600000042
5900 113990 17625 0.07304856500000056
5900 113267 17650 0.07297745500000019
5900 114132 17640 0.07169088599999895
5900 114217 17263 0.0723352699999964
5900 118837 17399 0.07565286100000179
5900 122398 17390 0.07681517199999632
5900 117712 17434 0.07397152400000095
6000 125529 17598 0.0780621549999978
6000 114868 17865 0.07887258400000263
6000 116698 17867 0.07423873399999792
6000 115894 17858 0.07715092600000162
6000 121589 17667 0.07830590700000073
6000 119406 17790 0.07640904199999454
6000 113320 17950 0.07347009100000435
6000 115780 17899 0.075339464999999
6000 118123 17922 0.07646292300000113
6000 114371 17785 0.07305149800000521
6100 121539 17984 0.07808854599999648
6100 118391 18055 0.07515362699999883
6100 125047 17788 0.07931096999999454
6100 119199 18110 0.07595635999999928
6100 121979 18153 0.07720627500000177
6100 125142 18162 0.07981203599999986
6100 129349 17779 0.08235072000000088
6100 121071 18098 0.0795052389999995
6100 120958 17951 0.07896348700000289
6100 127333 17849 0.08122359800000112
6200 121163 18589 0.07910790500000076
6200 118608 18499 0.07575366000000372
6200 123164 18426 0.07868308000000468
6200 121591 18312 0.07666122300000211
6200 123410 18278 0.08027021600000239
6200 123075 18262 0.0776824159999947
6200 119730 18519 0.07573899900000214
6200 122242 18400 0.07764796000000018
6200 125748 18306 0.07922446599999944
6200 123193 18470 0.07859584300000222
6300 128034 18575 0.08064445800000186
6300 121605 18839 0.07692806700000432
6300 132243 18523 0.08351449799999955
6300 121042 18869 0.0765204699999984
6300 128193 18756 0.08044029299999522
6300 129822 18554 0.08074122600000067
6300 120881 19038 0.07632876799999622
6300 123351 18769 0.07796392200000213
6300 129085 18321 0.08127857899999924
6300 123499 18810 0.0779159030000045
6400 132639 18912 0.08293938999999995
6400 122940 19240 0.07760763999999654
6400 123237 19414 0.0780247679999988
6400 131058 19061 0.08248377500000004
6400 122166 19271 0.08276381499999985
6400 121507 19180 0.07759114599999606
6400 129227 18980 0.08230416900000392
6400 123947 19173 0.07916618499999828
6400 123818 19079 0.07880807200000106
6400 126475 19150 0.0804080370000051
6500 121820 19716 0.07803173199999947
6500 126352 19415 0.08010343899999839
6500 126843 19226 0.0802815790000011
6500 134207 19265 0.08382202800000016
6500 128885 19447 0.08089334199999598
6500 124917 19521 0.07820107500000262
6500 125864 19597 0.08014815699999644
6500 131885 19477 0.08798377000000102
6500 126283 19533 0.07924572599999635
6500 130402 19339 0.0874262549999969
6600 129199 19560 0.08145708500000381
6600 129034 19868 0.08134052499999456
6600 133694 19615 0.08322529499999831
6600 128026 19821 0.08095455400000162
6600 133591 19785 0.0838524510000056
6600 131205 19728 0.0828649819999967
6600 130459 19808 0.0821212640000013
6600 130115 19744 0.08191966500000092
6600 134477 19648 0.08394042199999774
6600 128580 19927 0.08136654900000195
6700 132402 20047 0.08475451599999673
6700 134848 20224 0.08443378999999851
6700 137042 19895 0.08594285200000229
6700 136451 19845 0.08613162299999999
6700 131041 20104 0.0822979379999964
6700 135165 20300 0.0861602119999958
6700 134388 20196 0.08712055800000229
6700 132086 20197 0.0830420229999973
6700 132551 20026 0.08401886200000064
6700 127801 20344 0.08178917500000438
6800 138130 20555 0.08651502800000088
6800 140363 20354 0.08817253899999855
6800 133025 20589 0.0857841389999976
6800 134571 20538 0.08462732599999612
6800 132026 20497 0.08337961000000149
6800 137513 20399 0.0869585460000053
6800 137052 20269 0.0861668100000017
6800 134406 20415 0.0846471190000031
6800 142323 20104 0.08912078899999898
6800 133147 20582 0.08435058399999917
6900 131341 21063 0.08337521099999634
6900 151960 20418 0.09522118200000307
6900 137324 21027 0.08676501000000059
6900 133104 20789 0.08432712599999803
6900 137324 20894 0.08760146399999513
6900 139231 20547 0.08688157099999927
6900 140813 20566 0.08977580399999852
6900 136823 20701 0.08686287799999803
6900 137492 20882 0.08648093899999765
6900 138789 20674 0.08710223099999581
7000 147608 20853 0.09361022099999872
7000 140866 21065 0.0919039589999997
7000 138747 21076 0.08954781199999928
7000 133833 21385 0.09698315899999699
7000 133900 21456 0.0963259449999967
7000 137758 21079 0.087169308
7000 140016 21190 0.0878382519999974
7000 136420 21257 0.08962075499999855
7000 141630 20913 0.09078709799999984
7000 139165 21127 0.09235260799999878
7100 136819 21581 0.08808200299999669
7100 143300 21500 0.1098477550000041
7100 140655 21678 0.08999609599999303
7100 139754 21521 0.09179106199999865
7100 150206 21393 0.09651215000000235
7100 140428 21377 0.09120349199999822
7100 148724 21375 0.09620572000000038
7100 136753 21733 0.08905077899999725
7100 139790 21631 0.08989163200000405
7100 138868 21577 0.08766707500000592
7200 139984 21942 0.08863291899999837
7200 140812 21940 0.08879823000000187
7200 140911 21948 0.08897600399999561
7200 141573 22027 0.08954341399999777
7200 144559 21953 0.09300982199999908
7200 152406 21753 0.09500015599999756
7200 142342 21765 0.09025890900000633
7200 147705 21688 0.09272318400000046
7200 163058 21576 0.10181824200000023
7200 144123 21786 0.09122951799999868
7300 150827 21948 0.09495800399999865
7300 151901 21872 0.09504634099999976
7300 147577 22008 0.09281005500000106
7300 145582 22190 0.09098210000000506
7300 147174 22140 0.09311648599999955
7300 142592 22247 0.09111735500000151
7300 146647 22496 0.10817631500000147
7300 143357 22172 0.09538246099999981
7300 142028 22367 0.09030545900000675
7300 148475 22010 0.09431545200000357
7400 154889 22175 0.0959018540000045
7400 152484 22573 0.09595023800000035
7400 147037 22607 0.09268396400000256
7400 149281 22427 0.09373337899999967
7400 148010 22317 0.09395440500000518
7400 152148 22305 0.09569659000000286
7400 149219 22325 0.10329577999999628
7400 148501 22484 0.09413474600000882
7400 149242 22390 0.09850285100000633
7400 165735 21808 0.13271644000001004
7500 146767 23045 0.09490815299999156
7500 153536 22846 0.10034693400000094
7500 150002 22772 0.09511708300000521
7500 166277 22546 0.10418904899999859
7500 153909 22445 0.09648319300001162
7500 157629 22628 0.09890274999999349
7500 146283 22973 0.09465377100001149
7500 153405 22618 0.09857652600000222
7500 143663 23022 0.09450018900000146
7500 147393 23169 0.09380045699998618
7600 149675 23438 0.09522997899999552
7600 151447 23351 0.09774887000000376
7600 155178 22940 0.09854207099999712
7600 153195 22839 0.09697949400000994
7600 150535 23285 0.09553017799998997
7600 148163 23280 0.09478719399999136
7600 156114 23071 0.09977109300000109
7600 152372 23252 0.09756706400000326
7600 157854 22983 0.10041511100000378
7600 154308 23031 0.09859265400000083
7700 163619 23276 0.11481516099999567
7700 159386 23247 0.1021510639999974
7700 158982 23438 0.10316895699999407
7700 159305 23329 0.10122590699999989
7700 157615 23276 0.10091324500000098
7700 156385 23426 0.09877482699999973
7700 157651 23444 0.10031614400000421
7700 154832 23405 0.10000091600001326
7700 160888 23397 0.10182227399999988
7700 153655 23553 0.09830088500000045
7800 155987 23921 0.098203017000003
7800 161799 23930 0.10255646200000967
7800 152159 24046 0.09679842100000258
7800 153892 24057 0.09903763900000229
7800 157640 23851 0.10057712299999366
7800 152150 23908 0.09671778099999528
7800 161083 23853 0.1019747570000078
7800 162577 23769 0.10281377599999075
7800 164017 23774 0.10521977099999447
7800 160852 23458 0.10237758799999597
7900 161197 24212 0.10276209300000971
7900 156014 24222 0.10037552400000038
7900 157810 24183 0.1005635610000013
